,Username,Title,Country,Last_Online,Joined,lastrapid,lastblitz,lastdaily,lastbullet,recordrapid,recordblitz,recordbullet,recorddaily
4809,taufikhalay,IM,ID,1551641212,1255448968,N/A,"{'rating': 2326, 'date': 1543941072, 'rd': 203}","{'rating': 1976, 'date': 1386840735, 'rd': 85}","{'rating': 2066, 'date': 1551623771, 'rd': 87}",N/A,"{'win': 4, 'loss': 1, 'draw': 0}","{'win': 137, 'loss': 98, 'draw': 9}","{'win': 18, 'loss': 6, 'draw': 4, 'time_per_move': 2788, 'timeout_percent': 0}"
4810,tbalabayev,IM,KZ,1584970130,1395469365,"{'rating': 2500, 'date': 1584900306, 'rd': 127}","{'rating': 2453, 'date': 1584897012, 'rd': 61}","{'rating': 1617, 'date': 1505070187, 'rd': 222}","{'rating': 2261, 'date': 1584895127, 'rd': 74}","{'win': 23, 'loss': 4, 'draw': 1}","{'win': 8530, 'loss': 6857, 'draw': 747}","{'win': 2669, 'loss': 2846, 'draw': 160}","{'win': 3, 'loss': 1, 'draw': 0, 'time_per_move': 53972, 'timeout_percent': 0}"
4811,tekushka,IM,AM,1587127195,1535557999,N/A,"{'rating': 2102, 'date': 1587752697, 'rd': 99}",N/A,N/A,N/A,"{'win': 8, 'loss': 7, 'draw': 0}",N/A,N/A
4812,telos,IM,CA,1388234075,1268709222,"{'rating': 1619, 'date': 1290377222, 'rd': 303}","{'rating': 2247, 'date': 1299510422, 'rd': 75}","{'rating': 2216, 'date': 1293517970, 'rd': 55}","{'rating': 2590, 'date': 1350954374, 'rd': 65}","{'win': 0, 'loss': 1, 'draw': 0}","{'win': 90, 'loss': 24, 'draw': 2}","{'win': 1531, 'loss': 314, 'draw': 47}","{'win': 139, 'loss': 28, 'draw': 33, 'time_per_move': 14816, 'timeout_percent': 0}"
4813,testviking,IM,SE,1586779329,1330293618,"{'rating': 2090, 'date': 1586778986, 'rd': 96}","{'rating': 2622, 'date': 1586775512, 'rd': 46}",N/A,"{'rating': 2367, 'date': 1440193698, 'rd': 30}","{'win': 16, 'loss': 13, 'draw': 1}","{'win': 2900, 'loss': 886, 'draw': 134}","{'win': 214, 'loss': 107, 'draw': 19}",N/A
4814,thanhnguyendn,IM,VN,1587662045,1567348936,"{'rating': 2037, 'date': 1586606550, 'rd': 141}","{'rating': 2567, 'date': 1587750579, 'rd': 48}",N/A,"{'rating': 2556, 'date': 1586269176, 'rd': 52}","{'win': 5, 'loss': 1, 'draw': 3}","{'win': 136, 'loss': 44, 'draw': 18}","{'win': 77, 'loss': 12, 'draw': 4}",N/A
4815,the-patron,IM,SG,1569083420,1330053786,N/A,"{'rating': 1484, 'date': 1433904809, 'rd': 248}",N/A,N/A,N/A,"{'win': 2, 'loss': 0, 'draw': 0}",N/A,N/A
4816,thebilb,IM,FR,1587645433,1421527995,N/A,"{'rating': 2546, 'date': 1587745896, 'rd': 31}",N/A,"{'rating': 2369, 'date': 1587288954, 'rd': 31}",N/A,"{'win': 2044, 'loss': 1496, 'draw': 361}","{'win': 377, 'loss': 263, 'draw': 51}",N/A
4817,thebutcher,IM,RS,1587686829,1184545462,"{'rating': 1609, 'date': 1555515909, 'rd': 256}","{'rating': 2772, 'date': 1586977600, 'rd': 50}","{'rating': 2434, 'date': 1587661097, 'rd': 144}","{'rating': 2601, 'date': 1587687744, 'rd': 17}","{'win': 2, 'loss': 0, 'draw': 0}","{'win': 1213, 'loss': 480, 'draw': 141}","{'win': 12773, 'loss': 8660, 'draw': 1353}","{'win': 14, 'loss': 5, 'draw': 19, 'time_per_move': 100770, 'timeout_percent': 0}"
4818,thelegend759,IM,SG,1587692471,1495028940,N/A,"{'rating': 2596, 'date': 1578410016, 'rd': 44}",N/A,"{'rating': 2437, 'date': 1587715301, 'rd': 28}",N/A,"{'win': 159, 'loss': 120, 'draw': 22}","{'win': 5420, 'loss': 5553, 'draw': 572}",N/A
4819,themind1hunter,IM,QA,1587622393,1454861735,N/A,"{'rating': 2457, 'date': 1587575647, 'rd': 26}",N/A,"{'rating': 2218, 'date': 1587477478, 'rd': 104}",N/A,"{'win': 2508, 'loss': 1949, 'draw': 283}","{'win': 19, 'loss': 9, 'draw': 0}",N/A
4820,thenextlevelfan,IM,BG,1578734398,1421102528,N/A,"{'rating': 2368, 'date': 1577114753, 'rd': 80}",N/A,"{'rating': 2295, 'date': 1538581268, 'rd': 145}",N/A,"{'win': 1022, 'loss': 837, 'draw': 160}","{'win': 11, 'loss': 6, 'draw': 2}",N/A
4821,thenomnomfactor,IM,US,1587699178,1346044171,"{'rating': 2420, 'date': 1587180968, 'rd': 115}","{'rating': 2401, 'date': 1587323995, 'rd': 58}","{'rating': 2030, 'date': 1561474494, 'rd': 150}","{'rating': 2336, 'date': 1587001531, 'rd': 46}","{'win': 60, 'loss': 24, 'draw': 5}","{'win': 1881, 'loss': 992, 'draw': 203}","{'win': 3879, 'loss': 1954, 'draw': 330}","{'win': 333, 'loss': 56, 'draw': 45, 'time_per_move': 38233, 'timeout_percent': 0}"
4822,thepunisherxx,IM,CU,1587168596,1533241850,N/A,"{'rating': 2761, 'date': 1584541845, 'rd': 69}",N/A,"{'rating': 2429, 'date': 1587156580, 'rd': 57}",N/A,"{'win': 1035, 'loss': 1238, 'draw': 376}","{'win': 501, 'loss': 492, 'draw': 102}",N/A
4823,theshark180,IM,ZW,1578341534,1551032631,N/A,"{'rating': 2596, 'date': 1570899856, 'rd': 56}",N/A,"{'rating': 2734, 'date': 1551116324, 'rd': 271}",N/A,"{'win': 23, 'loss': 21, 'draw': 7}","{'win': 1, 'loss': 0, 'draw': 0}",N/A
4824,thewolfspur,IM,BG,1587675603,1551981730,N/A,"{'rating': 2429, 'date': 1587324101, 'rd': 45}",N/A,N/A,N/A,"{'win': 368, 'loss': 304, 'draw': 67}",N/A,N/A
4825,the_jagermeister,IM,BE,1587217091,1387399293,N/A,"{'rating': 2600, 'date': 1585418854, 'rd': 23}",N/A,"{'rating': 1733, 'date': 1423644880, 'rd': 187}",N/A,"{'win': 3226, 'loss': 2580, 'draw': 596}","{'win': 5, 'loss': 7, 'draw': 1}",N/A
4826,the_traitor,IM,BB,1419328697,1401261264,N/A,"{'rating': 2452, 'date': 1419330436, 'rd': 57}",N/A,"{'rating': 2459, 'date': 1416060413, 'rd': 40}",N/A,"{'win': 239, 'loss': 128, 'draw': 29}","{'win': 275, 'loss': 130, 'draw': 33}",N/A
4827,the_unbeatable_one,IM,IN,1586841810,1524273405,N/A,"{'rating': 2433, 'date': 1575180586, 'rd': 106}",N/A,"{'rating': 2384, 'date': 1574653093, 'rd': 182}",N/A,"{'win': 18, 'loss': 12, 'draw': 1}","{'win': 2, 'loss': 1, 'draw': 0}",N/A
4828,the__arrow,IM,BG,1425508684,1348567736,N/A,"{'rating': 2233, 'date': 1411296485, 'rd': 51}","{'rating': 1945, 'date': 1386919921, 'rd': 76}","{'rating': 2192, 'date': 1415050787, 'rd': 59}",N/A,"{'win': 307, 'loss': 263, 'draw': 48}","{'win': 72, 'loss': 82, 'draw': 9}","{'win': 48, 'loss': 34, 'draw': 3, 'time_per_move': 19217, 'timeout_percent': 0}"
4829,thibautvandenbussche,IM,BE,1418067672,1243330947,N/A,"{'rating': 2196, 'date': 1418068752, 'rd': 119}","{'rating': 2061, 'date': 1304116441, 'rd': 80}","{'rating': 2689, 'date': 1303638902, 'rd': 42}",N/A,"{'win': 94, 'loss': 54, 'draw': 9}","{'win': 209, 'loss': 54, 'draw': 8}","{'win': 61, 'loss': 33, 'draw': 6, 'time_per_move': 16393, 'timeout_percent': 0}"
4830,thinkingsquares,IM,ES,1587499825,1298327490,N/A,"{'rating': 2704, 'date': 1521890880, 'rd': 32}",N/A,"{'rating': 1920, 'date': 1302652858, 'rd': 144}",N/A,"{'win': 575, 'loss': 367, 'draw': 87}","{'win': 12, 'loss': 0, 'draw': 0}",N/A
4831,thjop,IM,DE,1587497460,1518603886,N/A,"{'rating': 2651, 'date': 1583528028, 'rd': 49}",N/A,"{'rating': 2418, 'date': 1581370122, 'rd': 54}",N/A,"{'win': 769, 'loss': 608, 'draw': 186}","{'win': 168, 'loss': 135, 'draw': 24}",N/A
4832,thomas_fiebig,IM,DE,1587670905,1383464224,N/A,"{'rating': 2522, 'date': 1586710594, 'rd': 55}","{'rating': 2300, 'date': 1587668074, 'rd': 66}","{'rating': 2410, 'date': 1563483747, 'rd': 100}",N/A,"{'win': 2958, 'loss': 2547, 'draw': 792}","{'win': 164, 'loss': 140, 'draw': 23}","{'win': 659, 'loss': 246, 'draw': 231, 'time_per_move': 34411, 'timeout_percent': 0}"
4833,thunderbolt1909,IM,VI,1587655125,1552287070,N/A,"{'rating': 2380, 'date': 1583257303, 'rd': 113}",N/A,"{'rating': 2258, 'date': 1575873523, 'rd': 58}",N/A,"{'win': 12, 'loss': 9, 'draw': 8}","{'win': 53, 'loss': 63, 'draw': 8}",N/A
4834,thunderbolt_02,IM,MX,1586352200,1550424636,"{'rating': 2154, 'date': 1565274359, 'rd': 319}","{'rating': 2338, 'date': 1586352640, 'rd': 33}",N/A,"{'rating': 2115, 'date': 1566632440, 'rd': 93}","{'win': 0, 'loss': 0, 'draw': 1}","{'win': 474, 'loss': 528, 'draw': 117}","{'win': 4, 'loss': 12, 'draw': 0}",N/A
4835,tibmat,IM,FR,1587586167,1344694964,N/A,"{'rating': 2464, 'date': 1587323942, 'rd': 31}","{'rating': 2247, 'date': 1410480544, 'rd': 243}","{'rating': 2410, 'date': 1556475817, 'rd': 71}",N/A,"{'win': 1501, 'loss': 852, 'draw': 224}","{'win': 493, 'loss': 240, 'draw': 36}","{'win': 6, 'loss': 0, 'draw': 0, 'time_per_move': 45999, 'timeout_percent': 0}"
4836,tiburon2020,IM,CO,1587046196,1544457475,N/A,"{'rating': 2472, 'date': 1587047047, 'rd': 47}",N/A,"{'rating': 1873, 'date': 1580431998, 'rd': 234}",N/A,"{'win': 262, 'loss': 145, 'draw': 52}","{'win': 2, 'loss': 1, 'draw': 0}",N/A
4837,ticokiller,IM,CU,1587610762,1282766898,N/A,"{'rating': 2069, 'date': 1587611285, 'rd': 72}","{'rating': 1550, 'date': 1476180615, 'rd': 57}","{'rating': 2000, 'date': 1531166257, 'rd': 186}",N/A,"{'win': 697, 'loss': 597, 'draw': 88}","{'win': 29, 'loss': 33, 'draw': 1}","{'win': 220, 'loss': 253, 'draw': 22, 'time_per_move': 25141, 'timeout_percent': 0}"
4838,tictacfm,IM,BE,1587296926,1522867545,N/A,"{'rating': 2439, 'date': 1576407654, 'rd': 73}",N/A,N/A,N/A,"{'win': 125, 'loss': 127, 'draw': 32}",N/A,N/A
4839,tigerlilov,IM,BG,1587697330,1210342540,"{'rating': 1823, 'date': 1586696780, 'rd': 67}","{'rating': 2533, 'date': 1585487106, 'rd': 66}","{'rating': 2438, 'date': 1446458635, 'rd': 168}","{'rating': 2743, 'date': 1460385822, 'rd': 55}","{'win': 70, 'loss': 102, 'draw': 33}","{'win': 338, 'loss': 230, 'draw': 29}","{'win': 149, 'loss': 80, 'draw': 7}","{'win': 32, 'loss': 12, 'draw': 4, 'time_per_move': 19151, 'timeout_percent': 0}"
4840,tightpok,IM,ES,1573155343,1367990637,N/A,"{'rating': 1380, 'date': 1560365213, 'rd': 243}","{'rating': 1953, 'date': 1460376060, 'rd': 139}","{'rating': 1676, 'date': 1560370390, 'rd': 155}",N/A,"{'win': 2, 'loss': 1, 'draw': 0}","{'win': 3, 'loss': 3, 'draw': 0}","{'win': 72, 'loss': 17, 'draw': 4, 'time_per_move': 24839, 'timeout_percent': 0}"
4841,tigurones,IM,UA,1587542920,1499421565,N/A,"{'rating': 2497, 'date': 1586687306, 'rd': 86}",N/A,"{'rating': 2319, 'date': 1586685062, 'rd': 149}",N/A,"{'win': 327, 'loss': 187, 'draw': 30}","{'win': 141, 'loss': 67, 'draw': 3}",N/A
4842,tiltfishnr1,IM,KY,1587695014,1241527111,N/A,"{'rating': 2315, 'date': 1585121169, 'rd': 51}","{'rating': 2035, 'date': 1491419497, 'rd': 239}","{'rating': 2054, 'date': 1562853716, 'rd': 88}",N/A,"{'win': 3097, 'loss': 2609, 'draw': 362}","{'win': 196, 'loss': 163, 'draw': 16}","{'win': 11, 'loss': 0, 'draw': 2, 'time_per_move': 49976, 'timeout_percent': 0}"
4843,time2pretend,IM,NL,1587478738,1411662330,N/A,"{'rating': 2572, 'date': 1584906140, 'rd': 38}","{'rating': 1965, 'date': 1573147337, 'rd': 147}","{'rating': 2304, 'date': 1566736702, 'rd': 80}",N/A,"{'win': 870, 'loss': 736, 'draw': 179}","{'win': 29, 'loss': 20, 'draw': 1}","{'win': 18, 'loss': 0, 'draw': 2, 'time_per_move': 50760, 'timeout_percent': 0}"
4844,tioloko,IM,ES,1587632035,1387469658,N/A,"{'rating': 2637, 'date': 1587578130, 'rd': 32}",N/A,"{'rating': 2430, 'date': 1587309395, 'rd': 78}",N/A,"{'win': 1594, 'loss': 1431, 'draw': 234}","{'win': 477, 'loss': 440, 'draw': 55}",N/A
4845,tjychess,IM,SG,1587657401,1286181281,"{'rating': 2242, 'date': 1581301545, 'rd': 289}","{'rating': 2632, 'date': 1587634003, 'rd': 38}","{'rating': 1604, 'date': 1587272850, 'rd': 149}","{'rating': 2491, 'date': 1587716887, 'rd': 29}","{'win': 34, 'loss': 14, 'draw': 3}","{'win': 925, 'loss': 643, 'draw': 114}","{'win': 1972, 'loss': 1487, 'draw': 208}","{'win': 8, 'loss': 0, 'draw': 0, 'time_per_move': 17062, 'timeout_percent': 0}"
4846,tnknightmoves,IM,US,1444488546,1365790752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4847,toligor,IM,MN,1587014915,1447362117,"{'rating': 1893, 'date': 1454401109, 'rd': 184}","{'rating': 2451, 'date': 1585296217, 'rd': 29}",N/A,"{'rating': 1795, 'date': 1569658714, 'rd': 65}","{'win': 5, 'loss': 0, 'draw': 0}","{'win': 4163, 'loss': 3248, 'draw': 492}","{'win': 91, 'loss': 35, 'draw': 1}",N/A
4848,tolya2,IM,DE,1587487743,1454370149,N/A,"{'rating': 2497, 'date': 1586297464, 'rd': 57}",N/A,"{'rating': 2717, 'date': 1574292812, 'rd': 50}",N/A,"{'win': 11170, 'loss': 8167, 'draw': 2419}","{'win': 42, 'loss': 14, 'draw': 3}",N/A
4849,tomescuv,IM,RO,1587643522,1569306839,N/A,"{'rating': 2191, 'date': 1571347231, 'rd': 67}",N/A,N/A,N/A,"{'win': 16, 'loss': 12, 'draw': 0}",N/A,N/A
4850,tomohawk52,IM,CA,1587685892,1274182905,"{'rating': 1961, 'date': 1572655853, 'rd': 137}","{'rating': 2062, 'date': 1555639434, 'rd': 52}",N/A,N/A,"{'win': 7, 'loss': 1, 'draw': 5}","{'win': 85, 'loss': 27, 'draw': 8}",N/A,N/A
4851,tomsk1,IM,US,1497239062,1401042302,"{'rating': 2479, 'date': 1404964315, 'rd': 243}","{'rating': 1984, 'date': 1497240269, 'rd': 86}",N/A,"{'rating': 1246, 'date': 1441161892, 'rd': 182}","{'win': 2, 'loss': 1, 'draw': 0}","{'win': 4297, 'loss': 3258, 'draw': 259}","{'win': 1, 'loss': 7, 'draw': 0}",N/A
4852,tomytoteph,IM,AR,1587701376,1535073025,N/A,"{'rating': 2254, 'date': 1587378297, 'rd': 56}",N/A,"{'rating': 2101, 'date': 1583637379, 'rd': 204}",N/A,"{'win': 49, 'loss': 26, 'draw': 4}","{'win': 3, 'loss': 0, 'draw': 0}",N/A
4853,tony15051987,IM,FR,1587671754,1476990737,N/A,"{'rating': 2497, 'date': 1587715459, 'rd': 31}",N/A,N/A,N/A,"{'win': 2176, 'loss': 1952, 'draw': 271}",N/A,N/A
4854,topblitz,IM,US,1586750877,1579400607,N/A,"{'rating': 2468, 'date': 1584645640, 'rd': 55}",N/A,"{'rating': 2477, 'date': 1586751149, 'rd': 56}",N/A,"{'win': 55, 'loss': 6, 'draw': 2}","{'win': 28, 'loss': 20, 'draw': 5}",N/A
4855,toppy,IM,AO,1571284213,1256590409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4856,toraigaa,IM,HU,1580388510,1375975465,"{'rating': 2281, 'date': 1409860753, 'rd': 287}","{'rating': 2255, 'date': 1414779654, 'rd': 21}","{'rating': 2162, 'date': 1412605927, 'rd': 234}","{'rating': 1975, 'date': 1413715724, 'rd': 173}","{'win': 1, 'loss': 1, 'draw': 0}","{'win': 511, 'loss': 282, 'draw': 68}","{'win': 3, 'loss': 5, 'draw': 0}","{'win': 4, 'loss': 0, 'draw': 0, 'time_per_move': 46748, 'timeout_percent': 0}"
4857,torfredrik,IM,NO,1587675516,1307891423,"{'rating': 2405, 'date': 1578598464, 'rd': 147}","{'rating': 2612, 'date': 1587760474, 'rd': 26}","{'rating': 1956, 'date': 1574101675, 'rd': 133}","{'rating': 2509, 'date': 1587118604, 'rd': 45}","{'win': 6, 'loss': 13, 'draw': 3}","{'win': 4999, 'loss': 5161, 'draw': 928}","{'win': 1393, 'loss': 1179, 'draw': 182}","{'win': 28, 'loss': 12, 'draw': 6, 'time_per_move': 12358, 'timeout_percent': 0}"
4858,toro1234,IM,HR,1587662761,1563551476,N/A,"{'rating': 2715, 'date': 1587754338, 'rd': 22}",N/A,N/A,N/A,"{'win': 283, 'loss': 236, 'draw': 66}",N/A,N/A
4859,torquayunited99,IM,AU,1587606285,1456906119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4860,touching3200,IM,DE,1583259523,1405262353,N/A,"{'rating': 2504, 'date': 1583259208, 'rd': 77}",N/A,"{'rating': 2132, 'date': 1583164721, 'rd': 259}",N/A,"{'win': 37, 'loss': 34, 'draw': 4}","{'win': 3, 'loss': 1, 'draw': 0}",N/A
4861,transponster,IM,US,1587282936,1365827928,"{'rating': 2000, 'date': 1528983618, 'rd': 135}","{'rating': 2990, 'date': 1587286330, 'rd': 78}",N/A,"{'rating': 2691, 'date': 1587284982, 'rd': 28}","{'win': 8, 'loss': 1, 'draw': 0}","{'win': 1663, 'loss': 1332, 'draw': 232}","{'win': 1836, 'loss': 1219, 'draw': 154}",N/A
4862,trapablanca,IM,US,1501181523,1357179633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4863,traxx,IM,DE,1587673532,1286470327,N/A,"{'rating': 2567, 'date': 1507833992, 'rd': 99}","{'rating': 2114, 'date': 1403211586, 'rd': 151}","{'rating': 2739, 'date': 1491566516, 'rd': 83}",N/A,"{'win': 145, 'loss': 53, 'draw': 20}","{'win': 531, 'loss': 297, 'draw': 45}","{'win': 4, 'loss': 1, 'draw': 1, 'time_per_move': 43803, 'timeout_percent': 0}"
4864,trendle,IM,XE,1587661074,1188645365,"{'rating': 2117, 'date': 1587407152, 'rd': 144}","{'rating': 2721, 'date': 1587587306, 'rd': 88}","{'rating': 2039, 'date': 1363503733, 'rd': 114}","{'rating': 2635, 'date': 1550078926, 'rd': 88}","{'win': 18, 'loss': 2, 'draw': 1}","{'win': 1795, 'loss': 843, 'draw': 216}","{'win': 3416, 'loss': 1316, 'draw': 224}","{'win': 272, 'loss': 101, 'draw': 65, 'time_per_move': 55694, 'timeout_percent': 0}"
4865,trenerchos,IM,UA,1587637876,1551701836,"{'rating': 1975, 'date': 1587742915, 'rd': 175}","{'rating': 2434, 'date': 1587461910, 'rd': 36}","{'rating': 1800, 'date': 1564928403, 'rd': 350}","{'rating': 2069, 'date': 1587461361, 'rd': 195}","{'win': 8, 'loss': 4, 'draw': 0}","{'win': 646, 'loss': 556, 'draw': 71}","{'win': 2, 'loss': 2, 'draw': 0}","{'win': 0, 'loss': 10, 'draw': 0, 'time_per_move': 0, 'timeout_percent': 0}"
4866,trickov,IM,CZ,1587677471,1584711273,"{'rating': 2127, 'date': 1587327700, 'rd': 124}","{'rating': 2258, 'date': 1587580684, 'rd': 46}",N/A,"{'rating': 2049, 'date': 1587759478, 'rd': 25}","{'win': 6, 'loss': 1, 'draw': 2}","{'win': 97, 'loss': 37, 'draw': 13}","{'win': 312, 'loss': 138, 'draw': 22}",N/A
4867,tricksonly,IM,NL,1587048472,1392596479,N/A,"{'rating': 2465, 'date': 1581513384, 'rd': 93}",N/A,N/A,N/A,"{'win': 138, 'loss': 90, 'draw': 15}",N/A,N/A
4868,trickytock,IM,IN,1587656208,1404814686,"{'rating': 1893, 'date': 1587576231, 'rd': 140}","{'rating': 2557, 'date': 1587460221, 'rd': 32}","{'rating': 878, 'date': 1552066480, 'rd': 277}","{'rating': 2410, 'date': 1587474723, 'rd': 40}","{'win': 5, 'loss': 4, 'draw': 2}","{'win': 701, 'loss': 625, 'draw': 135}","{'win': 209, 'loss': 169, 'draw': 28}","{'win': 1, 'loss': 4, 'draw': 0, 'time_per_move': 35714, 'timeout_percent': 0}"
4869,tristancalistri,IM,FR,1585879596,1450802472,N/A,"{'rating': 2198, 'date': 1583974871, 'rd': 29}",N/A,"{'rating': 2148, 'date': 1585880201, 'rd': 119}",N/A,"{'win': 1087, 'loss': 988, 'draw': 92}","{'win': 148, 'loss': 105, 'draw': 1}",N/A
4870,trollthunder,IM,SE,1569793384,1236336095,"{'rating': 2000, 'date': 1310659148, 'rd': 304}","{'rating': 2428, 'date': 1474719592, 'rd': 76}","{'rating': 1757, 'date': 1376904276, 'rd': 160}","{'rating': 2000, 'date': 1399996221, 'rd': 156}","{'win': 1, 'loss': 0, 'draw': 0}","{'win': 1295, 'loss': 451, 'draw': 52}","{'win': 16, 'loss': 9, 'draw': 0}","{'win': 15, 'loss': 1, 'draw': 0, 'time_per_move': 13935, 'timeout_percent': 0}"
4871,truetellerfromkz,IM,KZ,1587637078,1479926908,"{'rating': 1882, 'date': 1553751888, 'rd': 290}","{'rating': 2614, 'date': 1586623491, 'rd': 51}",N/A,"{'rating': 2401, 'date': 1553367656, 'rd': 47}","{'win': 5, 'loss': 0, 'draw': 0}","{'win': 587, 'loss': 416, 'draw': 107}","{'win': 33, 'loss': 20, 'draw': 6}",N/A
4872,trustnofuture,IM,ES,1561600779,1558993056,N/A,"{'rating': 2786, 'date': 1559005221, 'rd': 145}",N/A,N/A,N/A,"{'win': 4, 'loss': 1, 'draw': 0}",N/A,N/A
4873,tsiehta,IM,RO,1587407086,1283811604,N/A,"{'rating': 2333, 'date': 1520118110, 'rd': 59}",N/A,N/A,N/A,"{'win': 109, 'loss': 44, 'draw': 8}",N/A,N/A
4874,tsubasaozora,IM,PL,1587663827,1299327814,N/A,"{'rating': 2440, 'date': 1587753056, 'rd': 52}",N/A,"{'rating': 2346, 'date': 1586367558, 'rd': 68}",N/A,"{'win': 37, 'loss': 12, 'draw': 6}","{'win': 24, 'loss': 8, 'draw': 2}",N/A
4875,tsyhanchuk_stanislav,IM,BY,1587669671,1581195045,"{'rating': 1896, 'date': 1584988518, 'rd': 306}","{'rating': 2601, 'date': 1585851154, 'rd': 47}",N/A,N/A,"{'win': 1, 'loss': 1, 'draw': 0}","{'win': 74, 'loss': 49, 'draw': 19}",N/A,N/A
4876,tudoranton,IM,RO,1587671342,1313510327,"{'rating': 2000, 'date': 1333365447, 'rd': 265}","{'rating': 2513, 'date': 1587714494, 'rd': 29}","{'rating': 1389, 'date': 1486040339, 'rd': 229}","{'rating': 2399, 'date': 1587671268, 'rd': 69}","{'win': 1, 'loss': 1, 'draw': 0}","{'win': 2813, 'loss': 2158, 'draw': 419}","{'win': 172, 'loss': 136, 'draw': 13}","{'win': 3, 'loss': 0, 'draw': 0, 'time_per_move': 97159, 'timeout_percent': 0}"
4877,tugrik1969,IM,RU,1587633500,1546259573,"{'rating': 2090, 'date': 1558113894, 'rd': 224}","{'rating': 2396, 'date': 1587654895, 'rd': 34}",N/A,N/A,"{'win': 2, 'loss': 0, 'draw': 0}","{'win': 1077, 'loss': 839, 'draw': 228}",N/A,N/A
4878,tunisianking,IM,TN,1587694773,1510757778,N/A,"{'rating': 2153, 'date': 1586976982, 'rd': 109}",N/A,"{'rating': 1793, 'date': 1584411908, 'rd': 113}",N/A,"{'win': 30, 'loss': 24, 'draw': 6}","{'win': 5, 'loss': 7, 'draw': 1}",N/A
4879,turkishfighter1992,IM,TR,1587679773,1583318935,N/A,"{'rating': 2613, 'date': 1587752930, 'rd': 23}",N/A,"{'rating': 2331, 'date': 1587751645, 'rd': 46}",N/A,"{'win': 404, 'loss': 424, 'draw': 144}","{'win': 33, 'loss': 26, 'draw': 5}",N/A
4880,tuttocalabria,IM,EC,1582914043,1525188725,N/A,"{'rating': 2431, 'date': 1582914327, 'rd': 204}",N/A,N/A,N/A,"{'win': 7, 'loss': 4, 'draw': 1}",N/A,N/A
4881,tuursome,IM,NL,1585860772,1384979218,N/A,"{'rating': 2035, 'date': 1572475322, 'rd': 130}",N/A,N/A,N/A,"{'win': 32, 'loss': 42, 'draw': 4}",N/A,N/A
4882,tvjosue,IM,DO,1587689235,1510537507,"{'rating': 2200, 'date': 1586388987, 'rd': 95}","{'rating': 2515, 'date': 1587513197, 'rd': 43}","{'rating': 1686, 'date': 1575202179, 'rd': 123}","{'rating': 2535, 'date': 1586561892, 'rd': 49}","{'win': 31, 'loss': 20, 'draw': 6}","{'win': 1103, 'loss': 828, 'draw': 149}","{'win': 460, 'loss': 299, 'draw': 21}","{'win': 6, 'loss': 10, 'draw': 3, 'time_per_move': 30040, 'timeout_percent': 0}"
4883,twiceblessed,IM,BE,1587658351,1528998052,"{'rating': 1846, 'date': 1529006071, 'rd': 142}","{'rating': 2603, 'date': 1587716664, 'rd': 23}",N/A,"{'rating': 2506, 'date': 1586713297, 'rd': 51}","{'win': 3, 'loss': 5, 'draw': 1}","{'win': 3085, 'loss': 2851, 'draw': 594}","{'win': 400, 'loss': 330, 'draw': 65}",N/A
4884,two_towers_krakow,IM,PL,1587671895,1544292455,"{'rating': 2424, 'date': 1587316326, 'rd': 327}","{'rating': 2535, 'date': 1587652199, 'rd': 35}",N/A,"{'rating': 2370, 'date': 1587240481, 'rd': 37}","{'win': 2, 'loss': 0, 'draw': 0}","{'win': 295, 'loss': 250, 'draw': 49}","{'win': 172, 'loss': 156, 'draw': 15}",N/A
4885,tzerminator,IM,GR,1587367615,1412011921,"{'rating': 1711, 'date': 1460733758, 'rd': 302}","{'rating': 2425, 'date': 1587368012, 'rd': 56}",N/A,"{'rating': 2203, 'date': 1538123317, 'rd': 130}","{'win': 0, 'loss': 1, 'draw': 0}","{'win': 110, 'loss': 74, 'draw': 19}","{'win': 6, 'loss': 1, 'draw': 1}",N/A
4886,ucanthandledenker,IM,CR,1587653717,1550426977,N/A,"{'rating': 2555, 'date': 1587495016, 'rd': 39}",N/A,N/A,N/A,"{'win': 880, 'loss': 743, 'draw': 160}",N/A,N/A
4887,udarudar,IM,US,1587690241,1587495501,N/A,"{'rating': 2434, 'date': 1587621461, 'rd': 124}",N/A,N/A,N/A,"{'win': 12, 'loss': 0, 'draw': 1}",N/A,N/A
4888,ulqi0rra,IM,XX,1587627229,1563386715,N/A,"{'rating': 2707, 'date': 1585773576, 'rd': 39}",N/A,"{'rating': 2431, 'date': 1586549923, 'rd': 34}",N/A,"{'win': 611, 'loss': 667, 'draw': 155}","{'win': 147, 'loss': 157, 'draw': 23}",N/A
4889,ultimatedegree,IM,DZ,1587665512,1560187533,"{'rating': 1728, 'date': 1581363709, 'rd': 153}","{'rating': 2524, 'date': 1585483477, 'rd': 74}","{'rating': 2036, 'date': 1577191366, 'rd': 78}","{'rating': 2217, 'date': 1582051668, 'rd': 102}","{'win': 2, 'loss': 3, 'draw': 1}","{'win': 22, 'loss': 10, 'draw': 2}","{'win': 10, 'loss': 3, 'draw': 0}","{'win': 52, 'loss': 2, 'draw': 7, 'time_per_move': 7329, 'timeout_percent': 0}"
